530732,23530872167.99027 91483345479.39783 187163238585.78253 271994552268.69556 411769019773.32666,470617443.3598054 914833454.7939783 1871632385.8578253 2719945522.6869555 4117690197.733267
359651,615032317.3776001 3818054232.6908903 9588348752.5205 14457584083.373978 22361229675.07057,12300646.347552001 38180542.3269089 95883487.525205 144575840.8337398 223612296.75070572
88668,10968132984.986929 81823894041.99594 240570538571.10593 399066861077.85205 671192179350.1593,219362659.6997386 818238940.4199594 2405705385.711059 3990668610.7785206 6711921793.501594
659840,33103977640.27755 63716258292.86596 76531885859.07774 84850093750.30699 98615454735.81453,662079552.805551 637162582.9286596 765318858.5907774 848500937.5030699 986154547.3581454
497684,5885366397.471417 19627728805.89025 30749174027.7558 38409177597.25891 48960286167.74123,117707327.94942835 196277288.0589025 307491740.27755797 384091775.97258914 489602861.6774123
592511,16522563020.36427 50642381965.33781 76734230067.82233 94437732478.23624 119984142080.39677,330451260.4072854 506423819.65337807 767342300.6782233 944377324.7823623 1199841420.8039677
436552,101531305464.13182 247724144248.0587 356013227551.86945 438394999669.99677 576826256679.2992,2030626109.2826364 2477241442.480587 3560132275.5186944 4383949996.699967 5768262566.792992
269444,2032008763.741762 8555337923.212056 17141543250.095297 24318988930.512005 34943034593.179436,40640175.27483524 85553379.23212056 171415432.50095296 243189889.30512005 349430345.93179435
341362,6778565129.848416 32976381641.288483 70867597961.89185 98451167871.08432 139154635594.74042,135571302.59696832 329763816.41288483 708675979.6189184 984511678.7108432 1391546355.9474041
134867,7701619551.1486435 48933010327.7864 126075712319.6357 193211190838.759 302991849007.7878,154032391.02297288 489330103.277864 1260757123.196357 1932111908.3875902 3029918490.077878
208781,376532145441.4536 1474352970302.1138 3150920448516.358 4477234820135.647 6625090965590.73,7530642908.829072 14743529703.021137 31509204485.163578 44772348201.356476 66250909655.9073
610858,8051968010.900036 23589134626.724274 41417072233.86324 55871551489.72717 77526399474.05426,161039360.2180007 235891346.26724273 414170722.33863246 558715514.8972718 775263994.7405427
60776,9372257889.756485 39021098726.572815 73803706648.7211 99823624300.15782 135199951202.73265,187445157.79512972 390210987.2657282 738037066.487211 998236243.0015782 1351999512.0273266
568093,115284482101.62657 232555780622.18912 301091405352.6742 347995479733.01025 421772011501.15344,2305689642.0325313 2325557806.2218914 3010914053.526742 3479954797.3301024 4217720115.0115347
684204,4874636274.873209 17581979207.88241 35706049662.66 49860220876.17991 70839621615.62349,97492725.49746418 175819792.07882407 357060496.6266 498602208.7617991 708396216.1562349
615939,7805777769.163898 29372831951.676018 56472198802.856766 79775626912.0012 115518890645.47543,156115555.38327798 293728319.5167602 564721988.0285677 797756269.120012 1155188906.4547544
31468,973885542.3449872 4992547681.615574 11626453182.422129 17108879413.556149 24941062987.716377,19477710.846899744 49925476.81615574 116264531.82422128 171088794.1355615 249410629.87716377
118736,681922994.4573244 3803218836.426059 9940184850.07731 15825587301.0484 24409852233.251167,13638459.889146488 38032188.36426059 99401848.5007731 158255873.010484 244098522.33251166
530020,37165165017.78397 111338799893.99074 195831705896.92587 272881365874.29376 402166474453.8017,743303300.3556795 1113387998.9399073 1958317058.9692588 2728813658.7429376 4021664744.5380173
642983,8672922567.402666 19975340175.243248 29478765222.59302 37372496072.97516 49494767178.80551,173458451.34805334 199753401.7524325 294787652.2259302 373724960.7297516 494947671.7880551
158870,10538752969.470028 28748337686.31757 50930344365.326805 71558177113.91432 104269071857.54459,210775059.38940057 287483376.8631757 509303443.65326804 715581771.1391432 1042690718.5754459
602777,21323016522.708885 39819040024.60254 50327678357.84696 57746723378.474106 69921452403.59001,426460330.45417774 398190400.2460254 503276783.57846963 577467233.784741 699214524.0359001
251333,38226318536.03771 96939608161.60541 134843516495.2858 165599669419.6077 222047414554.95996,764526370.7207543 969396081.616054 1348435164.952858 1655996694.196077 2220474145.5495996
108117,25233890841.57499 98056468741.82529 168702593370.81247 220661565114.00644 301759039898.3449,504677816.8314998 980564687.418253 1687025933.7081246 2206615651.1400642 3017590398.983449
633278,4343080004.677029 14234803842.108257 24598589905.41618 32746932893.245426 44558654667.91198,86861600.09354058 142348038.4210826 245985899.0541618 327469328.9324543 445586546.6791198
650857,1548047772.5734177 6218738574.831249 12850884609.486637 18944429336.10628 28243778969.591255,30960955.451468352 62187385.748312496 128508846.09486638 189444293.36106282 282437789.69591254
31490,1859255997.2771573 11951751481.668688 31941411544.594025 50288660088.16646 80512034763.4094,37185119.94554315 119517514.81668688 319414115.44594026 502886600.8816646 805120347.634094
134887,3909270064.6664805 22381443432.505302 54206089397.97573 80420542872.47322 121673258585.3364,78185401.29332961 223814434.32505304 542060893.9797573 804205428.7247323 1216732585.853364
613373,11100807089.31053 28058045609.425533 39769444466.17059 48559166478.33159 61189567262.65466,222016141.7862106 280580456.0942553 397694444.6617059 485591664.7833159 611895672.6265466
143901,2424613122.971234 24535410110.67373 84129464913.59113 150202745700.75107 277322186803.2293,48492262.459424675 245354101.1067373 841294649.1359112 1502027457.0075107 2773221868.0322933
429866,2441067390.539558 13156337673.661022 30269678340.304256 43512670376.89007 64501428210.98707,48821347.81079116 131563376.73661022 302696783.40304255 435126703.7689007 645014282.1098707
128411,5455203651.790634 36755733892.73039 98636542264.63011 154641577167.15533 247869736016.9821,109104073.03581269 367557338.9273039 986365422.6463012 1546415771.6715534 2478697360.169821
557560,22009334388.352737 69416161565.14021 130196977139.30727 181852014301.12796 261870561896.86426,440186687.76705474 694161615.6514021 1301969771.3930726 1818520143.0112796 2618705618.9686427
425940,31148643774.028633 179818701471.46902 416604723544.268 596554885400.8655 879928947280.727,622972875.4805727 1798187014.7146902 4166047235.4426804 5965548854.008655 8799289472.80727
204280,1581817676.8673298 8559603029.479199 20011643048.293537 29217670303.611652 43042114520.546135,31636353.537346598 85596030.294792 200116430.48293537 292176703.03611654 430421145.2054614
601223,16907151226.97799 38545693982.27591 54714486228.6768 66792142104.80484 85069645522.12346,338143024.5395598 385456939.8227591 547144862.2867681 667921421.0480484 850696455.2212346
389157,34941829170.098495 95982737472.83485 164819523890.5704 225419685833.62604 324249042850.117,698836583.4019699 959827374.7283486 1648195238.905704 2254196858.3362603 3242490428.50117
31350,23271319591.171406 140657220468.5323 353919000621.19574 537154791847.8198 833673082424.0477,465426391.82342815 1406572204.685323 3539190006.2119575 5371547918.478198 8336730824.240478
517290,29244209215.900692 97150981557.34428 208392366592.71002 314607423135.3015 495805837722.8164,584884184.3180139 971509815.5734428 2083923665.9271002 3146074231.3530154 4958058377.228164
484550,60287669930.93623 168916833607.503 309221719033.79565 439026624214.8783 660462317994.5392,1205753398.6187246 1689168336.0750299 3092217190.3379564 4390266242.148783 6604623179.945392
458865,18001860577.455036 46422591688.008835 78081018230.17729 106930068243.4885 152886242089.82587,360037211.54910076 464225916.8800883 780810182.301773 1069300682.434885 1528862420.8982587
607708,6034581100.240088 21639122951.41434 41403421273.21966 58170059276.867874 82563439902.1719,120691622.00480177 216391229.5141434 414034212.73219657 581700592.7686788 825634399.0217191
648318,11004130232.816284 33130721467.932377 56241940456.89793 74199356450.26569 101000728514.6055,220082604.6563257 331307214.6793238 562419404.5689793 741993564.5026568 1010007285.146055
114471,10162930073.608463 46308555121.88036 88791165603.36104 119264941852.00449 166260689861.21765,203258601.47216928 463085551.21880364 887911656.0336103 1192649418.5200448 1662606898.6121767
485485,9943714246.136662 66346282465.96459 186986709528.236 307032900376.163 511816530226.09033,198874284.92273325 663462824.6596459 1869867095.28236 3070329003.7616305 5118165302.260903
594672,17310664290.91296 55121769319.87454 95093604163.73047 126981491407.84447 172404564915.6272,346213285.8182592 551217693.1987455 950936041.6373047 1269814914.0784447 1724045649.156272
658591,10774525548.71456 28662577121.24201 44019106870.575294 54846495661.01269 70139132067.72458,215490510.9742912 286625771.2124201 440191068.70575297 548464956.6101269 701391320.6772459
519728,46710430555.12676 141725323503.61435 264263033957.2298 366393182216.85736 530741714573.724,934208611.1025352 1417253235.0361435 2642630339.572298 3663931822.168574 5307417145.73724
631734,7217939775.306124 19424936301.699345 35297330874.84962 50665319552.489975 75023911219.53069,144358795.50612247 194249363.01699346 352973308.7484962 506653195.5248998 750239112.1953069
459665,13508217277.053858 77442660215.99722 191885849039.63965 296213535197.26483 466665966102.9268,270164345.54107714 774426602.1599722 1918858490.3963966 2962135351.972648 4666659661.029268
306521,15864107789.117353 38423861009.41728 54774093163.85059 67404885230.965614 86524247277.98442,317282155.7823471 384238610.09417284 547740931.6385059 674048852.3096561 865242472.7798443
663900,4865087516.851967 14295047223.47546 24746307662.1607 33809088983.30341 47823953332.10219,97301750.33703934 142950472.2347546 247463076.62160704 338090889.8330341 478239533.3210219
305084,62625198442.013794 174646964959.5574 291079946719.0582 372965802424.54236 501324291985.2061,1252503968.840276 1746469649.5955741 2910799467.1905823 3729658024.245424 5013242919.852061
646477,7232874339.336312 23057749660.853363 40441642912.94554 56034108040.824066 80114471427.16133,144657486.78672624 230577496.60853362 404416429.12945545 560341080.4082407 801144714.2716134
131178,615181335.506629 3451567189.830381 8339285235.5708885 12412583302.52798 18624262929.067696,12303626.71013258 34515671.89830381 83392852.35570888 124125833.0252798 186242629.29067695
646734,5595663843.831043 14784522356.394165 23303240058.85635 30504230542.149387 41559315764.99168,111913276.87662087 147845223.56394166 233032400.5885635 305042305.4214939 415593157.64991677
228713,13304491121.049757 56591796071.44308 106522440304.89185 135588507048.91554 176030094350.00153,266089822.42099515 565917960.7144308 1065224403.0489185 1355885070.4891555 1760300943.5000153
517426,9980481829.061066 28284850406.510063 47310889947.21381 63827865101.12865 88982996128.23732,199609636.5812213 282848504.0651006 473108899.47213817 638278651.0112865 889829961.2823732
504730,73126354326.56047 322850048289.6577 626333743931.2627 828072330294.7908 1131415890729.652,1462527086.5312095 3228500482.8965774 6263337439.312627 8280723302.947907 11314158907.296522
273153,2633938763.7434773 12627950138.077196 28612184002.7872 42062623632.61709 62201969188.72477,52678775.27486955 126279501.38077196 286121840.027872 420626236.3261709 622019691.8872477
617114,6021386207.833649 25345957446.36505 51012273461.590454 74064414305.43019 109412011222.15785,120427724.15667297 253459574.46365052 510122734.61590457 740644143.054302 1094120112.2215786
452895,28830322676.694736 172780455975.83472 420447512645.93567 621671425648.942 944174392393.4364,576606453.5338948 1727804559.7583473 4204475126.459357 6216714256.48942 9441743923.934364
287340,7953927731.751901 25816962504.01325 46270941230.53165 63287487723.36426 88090881889.96115,159078554.63503802 258169625.0401325 462709412.30531645 632874877.2336426 880908818.8996115
619164,15562638837.692553 41119919974.575775 65966098041.46718 86108831457.62163 118179886832.3149,311252776.75385106 411199199.74575776 659660980.4146718 861088314.5762163 1181798868.323149
558003,22996064588.211956 76269938259.52818 152332021200.13583 225213192248.52725 348797422829.02716,459921291.76423913 762699382.5952818 1523320212.0013583 2252131922.4852724 3487974228.2902718
52628,16178489144.301188 113911544617.22755 322429584101.7673 523115051578.3527 866203126326.3849,323569782.88602376 1139115446.1722755 3224295841.017673 5231150515.783527 8662031263.26385
441329,60600558567.881386 120099331927.86517 165318812593.92938 202777906266.62918 267291804444.32166,1212011171.3576276 1200993319.2786517 1653188125.9392939 2027779062.666292 2672918044.443217
606174,11117868759.0452 27489892486.936962 43895264190.23764 57225311952.89298 78206562055.19775,222357375.180904 274898924.8693696 438952641.9023764 572253119.5289298 782065620.5519775
212838,490204150006.63336 1287106029754.8735 2041743208431.5784 2634289859497.2446 3604321804471.3076,9804083000.132668 12871060297.548737 20417432084.315784 26342898594.972446 36043218044.71307
482925,50076235130.6965 166611526998.746 292276968174.7907 389722090320.75586 541445866588.0375,1001524702.6139301 1666115269.9874601 2922769681.747907 3897220903.2075586 5414458665.880375
597456,12794420806.700356 40867418421.68962 80352895395.37979 118011655707.97836 178987626677.07623,255888416.13400713 408674184.21689624 803528953.9537979 1180116557.0797837 1789876266.7707624
653675,17016851558.847414 37560462025.839676 52516476650.25535 64180537246.164406 81898644718.67233,340337031.1769483 375604620.25839674 525164766.5025535 641805372.461644 818986447.1867234
413614,1602532172.862951 7248020882.56972 17475568403.34335 27758032896.228413 45970112513.71636,32050643.45725902 72480208.8256972 174755684.0334335 277580328.96228415 459701125.13716364
605963,30353617135.689682 69678175432.62373 107648641219.13843 136700280113.93459 182026026090.59308,607072342.7137936 696781754.3262373 1076486412.1913843 1367002801.139346 1820260260.9059308
512494,8210599540.463811 59621406727.532364 170966723440.99777 278937107859.25226 463131932688.18896,164211990.80927622 596214067.2753236 1709667234.4099777 2789371078.5925226 4631319326.881889
41998,263961925.0707136 1941175149.7698376 5868880879.585235 9966685569.971922 17085020706.930967,5279238.501414272 19411751.497698378 58688808.79585235 99666855.69971922 170850207.06930968
431108,8260749330.936466 26482826238.44306 45256718677.955 59887515471.65038 82260308844.61603,165214986.61872932 264828262.38443062 452567186.77955 598875154.7165039 822603088.4461603
125111,562749012.7555757 3228783064.223081 8413869601.4488945 13291518013.198238 20635175423.42285,11254980.255111514 32287830.642230812 84138696.01448895 132915180.13198239 206351754.23422852
455731,28418931336.672432 67549176540.08579 95007786132.12529 115165774924.37984 144753538558.57037,568378626.7334486 675491765.4008579 950077861.321253 1151657749.2437985 1447535385.5857038
288746,16307466271.386044 49908482995.05274 91971112401.04512 128986204859.83902 189886881425.5373,326149325.4277209 499084829.9505274 919711124.0104512 1289862048.5983903 1898868814.255373
355548,17415857933.949493 40504277922.6652 57873613286.94998 72033553625.92296 97888931069.1007,348317158.6789899 405042779.226652 578736132.8694998 720335536.2592295 978889310.6910069
719084,4545932858.532203 14145107717.93004 27248581344.46867 39583689850.309654 58895451040.862076,90918657.17064406 141451077.1793004 272485813.4446867 395836898.5030965 588954510.4086207
566640,6717802245.281629 29151567258.63424 66803482309.86383 102260059997.52097 157409974175.15695,134356044.9056326 291515672.5863424 668034823.0986383 1022600599.9752097 1574099741.7515695
638878,9461217035.527283 48218164927.06588 108903990513.27985 156345306101.36987 227739455380.062,189224340.71054566 482181649.2706588 1089039905.1327984 1563453061.0136988 2277394553.80062
624691,9103109556.882177 23258325312.53044 38166512794.87637 51368103292.68693 72443846401.2644,182062191.13764355 232583253.12530443 381665127.9487637 513681032.9268693 724438464.012644
596597,19532435058.105988 52084070468.65205 76361848043.3474 93070265616.62207 117130176767.64384,390648701.16211975 520840704.68652046 763618480.433474 930702656.1662207 1171301767.6764386
560767,26547963442.324997 66964179509.12498 98748200488.43758 123187061992.61386 162045473881.71512,530959268.8465 669641795.0912498 987482004.8843758 1231870619.9261386 1620454738.8171513
610669,5568573690.616013 18518955354.116585 36143472047.444016 52330625155.70244 78100329991.76627,111371473.81232025 185189553.54116586 361434720.47444016 523306251.5570244 781003299.9176626
83454,247262035.54124126 1837338539.6580863 5487248747.8238325 9237264235.364882 15640533459.398487,4945240.710824825 18373385.396580864 54872487.47823833 92372642.35364881 156405334.59398487
324135,32194668875.246025 99757199415.86397 171933105620.60425 222849566541.45215 300382034109.80927,643893377.5049205 997571994.1586397 1719331056.2060425 2228495665.4145217 3003820341.0980926
347249,1001687145.2006404 7360058980.144553 21761338286.101604 36152508799.64969 61638492160.60257,20033742.90401281 73600589.80144553 217613382.86101604 361525087.9964969 616384921.6060257
140761,3499496417.7607026 19416566058.755203 47379370030.6943 71186957687.85678 107452611217.61682,69989928.35521406 194165660.58755204 473793700.306943 711869576.8785678 1074526112.1761682
491873,33669629563.27061 116028016673.84868 228026687418.85327 329574759135.5424 497786361613.80585,673392591.2654122 1160280166.7384868 2280266874.188533 3295747591.3554244 4977863616.138059
31398,3632981416.3223305 24840729792.390415 69406279324.77141 112021091169.73962 183971055805.16617,72659628.32644661 248407297.92390415 694062793.247714 1120210911.6973963 1839710558.0516617
495540,7181602942.501999 55306762017.15649 170591944008.99362 292032753528.09094 507165114582.3996,143632058.85004 553067620.1715648 1705919440.0899363 2920327535.2809095 5071651145.823997
477291,8069567668.013082 33157465581.866283 69869996405.4601 104163272190.61865 160582153917.58902,161391353.36026165 331574655.8186628 698699964.054601 1041632721.9061866 1605821539.1758902
617492,9798154516.103245 28062472243.28125 50072950356.97006 70266648246.09578 102543244762.63719,195963090.3220649 280624722.4328125 500729503.56970066 702666482.4609578 1025432447.626372
114392,57272424106.87116 361277386293.54376 881450520258.765 1296629482001.134 1967638082001.0422,1145448482.1374233 3612773862.9354377 8814505202.58765 12966294820.011341 19676380820.01042
565629,14393009658.839882 53714636623.55607 114567679492.90553 172437316867.28616 269779957099.09225,287860193.1767976 537146366.2355607 1145676794.9290555 1724373168.6728616 2697799570.9909225
363737,11496566917.07475 76711356739.67659 214946921018.90433 349150828355.5659 577566591802.238,229931338.34149504 767113567.396766 2149469210.1890435 3491508283.5556593 5775665918.022381
406699,30036735039.904137 82056079006.02707 133465649910.21304 174578425161.29074 235240782550.7971,600734700.7980827 820560790.0602707 1334656499.1021304 1745784251.6129074 2352407825.507971
626175,19189897740.67659 41360507338.8007 54908575117.783195 64221913664.89225 76921032392.32716,383797954.8135318 413605073.388007 549085751.177832 642219136.6489226 769210323.9232717
108263,1117411351.9583392 6879097726.977597 18562315757.224136 29660532696.6001 47973283202.7148,22348227.039166786 68790977.26977597 185623157.57224137 296605326.96600103 479732832.027148
612918,5006033190.593616 15189036432.987867 26318333175.291683 35799302348.356224 50153823389.18632,100120663.81187232 151890364.3298787 263183331.75291684 357993023.48356223 501538233.89186317
621843,6570344847.649281 16168202815.648172 29389095358.667522 41467373147.78007 61158296691.29087,131406896.95298561 161682028.1564817 293890953.5866752 414673731.47780067 611582966.9129087
628583,8735652730.86582 21103661645.301193 35647811448.77725 48789232866.8181 69456535093.5769,174713054.6173164 211036616.45301193 356478114.4877725 487892328.668181 694565350.9357691
617651,6649248680.109254 21827924355.95881 39424031598.06166 53621782179.33908 73549215843.32428,132984973.60218509 218279243.5595881 394240315.9806166 536217821.7933908 735492158.4332428
172654,47813687453.90263 243768789547.03882 652376121376.7959 1058745529700.1221 1760615805927.6206,956273749.0780526 2437687895.4703884 6523761213.76796 10587455297.00122 17606158059.276207
69571,2026475795.0420556 16441065216.407598 49140610076.04618 81351398657.98013 138179640682.98193,40529515.90084111 164410652.164076 491406100.7604618 813513986.5798013 1381796406.8298194
645707,15911344611.670855 44322033584.888214 64207204652.87245 77719732427.6901 98902071446.9146,318226892.2334171 443220335.84888214 642072046.5287246 777197324.276901 989020714.469146
658790,2143115337.834181 6301801703.952734 12509447643.07493 18398857010.57905 27642680750.999504,42862306.756683625 63018017.03952734 125094476.4307493 183988570.1057905 276426807.50999504
653123,19153403660.001328 43459645203.84344 61498799016.74004 75034802614.98965 95003238764.5739,383068073.2000266 434596452.0384344 614987990.1674005 750348026.1498965 950032387.645739
60794,6208988283.181377 25534121794.359573 48125150311.87432 65409607010.76342 91252085217.74915,124179765.66362755 255341217.94359574 481251503.11874324 654096070.1076342 912520852.1774914
484771,64348919433.1268 230786005116.0476 474124434127.8938 707639348297.3304 1101757087067.5974,1286978388.6625361 2307860051.160476 4741244341.278938 7076393482.973305 11017570870.675974
645031,9445488879.15308 29733562883.091713 46967497884.279076 60640415197.265015 80919909707.53929,188909777.5830616 297335628.8309171 469674978.8427908 606404151.9726502 809199097.075393
495720,23032485789.95952 54432015791.77495 78140372206.46964 94919736590.27634 119320893070.75217,460649715.7991904 544320157.9177495 781403722.0646963 949197365.9027634 1193208930.7075217
371262,5811767035.480148 21039611773.482613 34975804381.462555 44827209469.68101 58758868137.181854,116235340.70960297 210396117.73482612 349758043.81462556 448272094.69681007 587588681.3718185
579278,65819897291.80454 151260151398.3326 205557458599.0369 246283572458.36057 310833222746.882,1316397945.8360908 1512601513.9833262 2055574585.990369 2462835724.583606 3108332227.46882
639759,2015643788.373042 8491432849.811884 18160566644.712814 27317996239.07358 41682091701.24617,40312875.767460845 84914328.49811885 181605666.44712815 273179962.3907358 416820917.0124617
620484,18511993255.12615 53940493479.910034 84180934700.22365 105298336284.99051 137087183791.01044,370239865.10252297 539404934.7991004 841809347.0022365 1052983362.8499051 1370871837.9101045
531659,45483709551.22446 114862026654.108 181762417089.1724 237687789401.09775 325850211649.33954,909674191.0244892 1148620266.54108 1817624170.8917239 2376877894.0109777 3258502116.4933953
137907,2477566922.5903974 18003911440.103447 55003861760.975555 94367130884.87242 163264465048.3095,49551338.451807946 180039114.40103447 550038617.6097555 943671308.8487242 1632644650.4830952
360294,29213549503.50301 210860532257.94202 629935223014.5353 1060145693727.0945 1813696414798.7947,584270990.0700603 2108605322.5794203 6299352230.145353 10601456937.270945 18136964147.987946
357235,78520596923.76353 452733540179.9569 1070698832046.2239 1556401483095.5056 2327474931923.748,1570411938.4752707 4527335401.799569 10706988320.462238 15564014830.955057 23274749319.23748
458029,4400697210.280616 18785334057.047432 39452059282.576775 55988761387.093956 80981224616.74434,88013944.20561232 187853340.57047433 394520592.82576776 559887613.8709396 809812246.1674434
748369,1560067656.4722145 7114518571.570183 15135747428.621601 21238308431.957466 29440065863.027435,31201353.12944429 71145185.71570183 151357474.28621602 212383084.31957465 294400658.63027436
433403,8298165528.101827 18150685253.776028 26469811938.33799 32897515955.34224 42227396006.20758,165963310.56203654 181506852.5377603 264698119.3833799 328975159.5534224 422273960.0620758
575833,4565788153.060323 18273031090.27801 39007295936.620865 59053330535.1385 92019827373.97559,91315763.06120646 182730310.90278012 390072959.3662087 590533305.351385 920198273.7397559
640748,16876880594.088959 44444574394.07855 59627788089.72754 69051398052.18457 82998523356.1406,337537611.8817792 444445743.9407855 596277880.8972754 690513980.5218457 829985233.561406
583220,19855175595.280148 48495081444.37893 67202922374.50767 79432282085.06949 98359283093.9469,397103511.90560293 484950814.4437893 672029223.7450767 794322820.8506949 983592830.939469
31374,19050946258.123928 63248428710.59092 120985420702.47008 173444143358.05252 257816208184.93704,381018925.16247857 632484287.1059092 1209854207.0247009 1734441433.5805252 2578162081.8493705
591620,18555530108.731274 59874347009.19436 106447656545.28932 145977336666.37155 208537651607.78998,371110602.17462546 598743470.0919436 1064476565.4528933 1459773366.6637156 2085376516.0779
577263,22425530612.3974 68637993542.95461 118744363218.7354 161245935996.52466 229640655926.48923,448510612.247948 686379935.4295461 1187443632.187354 1612459359.9652467 2296406559.264892
17251,15704448098.278008 67661778098.948456 133990487523.61157 178340921759.83795 241902886402.67853,314088961.96556014 676617780.9894845 1339904875.2361157 1783409217.5983796 2419028864.0267854
624388,10080312734.030895 31196438504.221233 53774457285.39785 72186364776.52588 99701986855.92618,201606254.6806179 311964385.04221237 537744572.8539785 721863647.7652588 997019868.5592618
131085,3635340849.486541 20667232554.83654 47475660979.07456 67731902733.55844 99276374108.01068,72706816.98973082 206672325.5483654 474756609.7907456 677319027.3355844 992763741.0801069
88779,2938427964.8753524 15335190920.77861 35116002741.77553 53936677343.564255 83325737258.0645,58768559.29750705 153351909.2077861 351160027.4177553 539366773.4356426 833257372.580645
353430,1883537642.3608906 9006000944.106453 19230070447.9759 26622723325.11813 37439364757.68465,37670752.84721781 90060009.44106454 192300704.47975898 266227233.2511813 374393647.5768465
642937,13052136532.203726 33502025431.482258 51544835843.78503 65157910304.339905 85176656428.77989,261042730.64407453 335020254.3148226 515448358.4378503 651579103.0433991 851766564.2877989
660389,7300549930.138079 18440436529.87821 28760399782.295452 37229607721.77571 49617598595.90445,146010998.60276157 184404365.29878208 287603997.82295454 372296077.2177571 496175985.9590445
701995,5441445865.75457 16559665401.011038 28398198822.23173 36813639387.87319 48507119135.20985,108828917.3150914 165596654.01011038 283981988.22231734 368136393.8787319 485071191.35209846
302167,10204008212.13613 30352489886.462654 48816191134.90753 61994161171.236084 80380784823.11519,204080164.2427226 303524898.8646265 488161911.3490753 619941611.7123609 803807848.2311519
473471,66873563298.06518 220953521125.42715 457540929783.64984 688794849955.3082 1084990299329.4972,1337471265.9613035 2209535211.2542715 4575409297.836498 6887948499.553082 10849902993.294971
654242,4821312925.814116 11546146782.816061 18809989858.191322 24799843199.361412 33891658258.21545,96426258.5162823 115461467.82816061 188099898.58191323 247998431.99361414 338916582.5821545
278314,3389922356.649073 20152985909.234608 51165765459.74834 79197395148.57866 125702795983.93427,67798447.13298146 201529859.09234607 511657654.5974834 791973951.4857866 1257027959.8393426
645378,3167637666.072533 11064864073.288786 19655415267.047665 26605668000.315014 36445218054.6135,63352753.321450666 110648640.73288786 196554152.67047665 266056680.00315014 364452180.546135
576391,15713696712.334389 49609516577.68676 89938218728.8537 125970521348.36642 183544496082.40915,314273934.24668777 496095165.7768676 899382187.288537 1259705213.4836643 1835444960.8240914
500532,65078167108.52119 205772459142.8314 352386558329.1189 459128614614.15814 626433520890.5781,1301563342.1704237 2057724591.428314 3523865583.291189 4591286146.141582 6264335208.905782
83386,16905046164.170782 72242402921.1592 138033051802.20978 176680843530.95767 230204053374.25586,338100923.2834157 722424029.211592 1380330518.0220978 1766808435.3095767 2302040533.7425585
121884,2259760656.1441026 17799995344.915344 53437366285.60001 89349353506.37451 152553973850.3962,45195213.12288205 177999953.44915345 534373662.8560001 893493535.0637451 1525539738.503962
441041,20766543800.17964 50305639139.039856 67002956680.05934 76374975098.84941 92226536663.46156,415330876.00359285 503056391.39039856 670029566.8005934 763749750.9884942 922265366.6346157
293454,1084739554.700985 5455953042.696186 11964929845.724167 16810198788.929865 23872512732.36734,21694791.0940197 54559530.42696186 119649298.45724167 168101987.88929865 238725127.3236734
624113,6694176636.527898 17961515525.396175 27500082764.480614 35278329673.05838 47093748424.17417,133883532.73055796 179615155.25396177 275000827.64480615 352783296.7305838 470937484.2417417
83342,3726683689.3835125 19118924502.575268 44478732814.46414 65268911264.60295 95259800601.40848,74533673.78767025 191189245.0257527 444787328.1446414 652689112.6460295 952598006.0140848
516256,71756016472.72441 215148705247.8718 341228741734.12256 435130816496.2737 587275790814.3339,1435120329.4544883 2151487052.478718 3412287417.3412256 4351308164.962737 5872757908.143339
200816,17886339870.281456 47232228382.49884 79508760657.6652 107335673656.06638 152108809403.76614,357726797.4056291 472322283.8249884 795087606.576652 1073356736.5606638 1521088094.0376616
636564,24243637008.509586 52862473805.84196 75394051596.8658 91923021717.53532 117266331625.00993,484872740.17019176 528624738.0584196 753940515.968658 919230217.1753533 1172663316.2500994
335491,7447999384.903335 32089971421.748955 67798156500.50654 97550973955.22176 143051302153.2548,148959987.69806668 320899714.21748954 677981565.0050654 975509739.5522176 1430513021.532548
361419,95896595918.17784 264711577546.74698 419805064845.41626 529959211718.0625 696699220764.2693,1917931918.3635569 2647115775.4674697 4198050648.4541626 5299592117.180625 6966992207.642693
146237,1559760113.5668674 8000590567.686994 18629514875.293713 28180794581.708508 42604028173.39969,31195202.27133735 80005905.67686994 186295148.75293714 281807945.8170851 426040281.73399687
664787,4134379499.103042 14436047399.14543 24917173382.825512 33261945843.746803 45379345403.87689,82687589.98206085 144360473.9914543 249171733.82825512 332619458.43746805 453793454.03876895
624833,5562167777.709001 18140163538.33625 30071896752.523724 39046490730.36552 51442425775.53188,111243355.55418001 181401635.3833625 300718967.52523726 390464907.30365515 514424257.7553188
657200,5552838015.096172 19091310307.233784 34987605615.38083 48368481721.123886 68083959977.86692,111056760.30192345 190913103.07233784 349876056.1538083 483684817.21123886 680839599.7786692
659455,2907979196.688476 8216153458.62337 15940083455.804703 23262080809.188683 34953223759.48655,58159583.933769524 82161534.5862337 159400834.55804703 232620808.09188682 349532237.5948655
338464,8463021567.736272 22780317316.033466 35899362877.05875 45754834564.601974 59639469248.29212,169260431.35472545 227803173.16033468 358993628.77058744 457548345.64601976 596394692.4829212
634801,9910409229.82932 22899247389.23842 34876619670.0846 44195090652.71899 57761139694.76022,198208184.59658644 228992473.8923842 348766196.700846 441950906.52718985 577611396.9476023
172717,1933771189.906126 11237814964.977362 27689516681.805374 42504934302.889 66712918359.31094,38675423.79812252 112378149.64977361 276895166.8180537 425049343.02889 667129183.5931095
