# wavelength [Angstrom] --- F erg/s/cm2/A  --- F*lambda erg/s/cm2 
1.086e+03 1.69e-12 1.835e-09 
1.087e+03 1.78e-12 1.935e-09 
1.088e+03 1.816e-12 1.976e-09 
1.089e+03 1.835e-12 1.998e-09 
1.09e+03 1.84e-12 2.006e-09 
1.091e+03 1.857e-12 2.027e-09 
1.093e+03 1.904e-12 2.08e-09 
1.094e+03 1.945e-12 2.127e-09 
1.095e+03 1.942e-12 2.126e-09 
1.096e+03 1.857e-12 2.035e-09 
1.097e+03 1.77e-12 1.941e-09 
1.098e+03 1.825e-12 2.004e-09 
1.099e+03 1.918e-12 2.109e-09 
1.1e+03 2.044e-12 2.249e-09 
1.101e+03 2.237e-12 2.463e-09 
1.102e+03 2.427e-12 2.676e-09 
1.104e+03 2.604e-12 2.874e-09 
1.105e+03 2.743e-12 3.03e-09 
1.106e+03 2.937e-12 3.248e-09 
1.107e+03 3.312e-12 3.666e-09 
1.108e+03 4.327e-12 4.794e-09 
1.109e+03 7.512e-12 8.332e-09 
1.11e+03 1.479e-11 1.642e-08 
1.111e+03 2.318e-11 2.576e-08 
1.112e+03 3.283e-11 3.652e-08 
1.114e+03 3.743e-11 4.168e-08 
1.115e+03 4.6e-11 5.128e-08 
1.116e+03 8.149e-11 9.092e-08 
1.117e+03 8.22e-11 9.181e-08 
1.118e+03 7.951e-11 8.889e-08 
1.119e+03 1.132e-10 1.267e-07 
1.12e+03 1.102e-10 1.235e-07 
1.121e+03 7.164e-11 8.034e-08 
1.123e+03 6.954e-11 7.806e-08 
1.124e+03 1.278e-10 1.437e-07 
1.125e+03 1.576e-10 1.773e-07 
1.126e+03 1.611e-10 1.814e-07 
1.127e+03 1.337e-10 1.507e-07 
1.128e+03 8.204e-11 9.255e-08 
1.129e+03 5.936e-11 6.703e-08 
1.13e+03 9.652e-11 1.091e-07 
1.132e+03 1.453e-10 1.644e-07 
1.133e+03 1.506e-10 1.706e-07 
1.134e+03 1.322e-10 1.499e-07 
1.135e+03 1.452e-10 1.649e-07 
1.136e+03 1.799e-10 2.044e-07 
1.137e+03 1.763e-10 2.005e-07 
1.138e+03 1.253e-10 1.427e-07 
1.14e+03 6.949e-11 7.919e-08 
1.141e+03 7.322e-11 8.352e-08 
1.142e+03 1.037e-10 1.184e-07 
1.143e+03 1.066e-10 1.218e-07 
1.144e+03 1.105e-10 1.264e-07 
1.145e+03 1.441e-10 1.651e-07 
1.146e+03 1.538e-10 1.763e-07 
1.148e+03 1.462e-10 1.678e-07 
1.149e+03 1.584e-10 1.819e-07 
1.15e+03 1.687e-10 1.94e-07 
1.151e+03 1.683e-10 1.937e-07 
1.152e+03 1.575e-10 1.815e-07 
1.153e+03 1.496e-10 1.725e-07 
1.154e+03 1.572e-10 1.815e-07 
1.156e+03 1.479e-10 1.71e-07 
1.157e+03 1.105e-10 1.278e-07 
1.158e+03 7.69e-11 8.905e-08 
1.159e+03 8.861e-11 1.027e-07 
1.16e+03 1.237e-10 1.435e-07 
1.161e+03 1.356e-10 1.575e-07 
1.163e+03 1.298e-10 1.509e-07 
1.164e+03 1.117e-10 1.3e-07 
1.165e+03 1.004e-10 1.169e-07 
1.166e+03 9.304e-11 1.085e-07 
1.167e+03 7.823e-11 9.132e-08 
1.168e+03 6.717e-11 7.848e-08 
1.17e+03 5.924e-11 6.929e-08 
1.171e+03 5.161e-11 6.043e-08 
1.172e+03 5.154e-11 6.04e-08 
1.173e+03 5.175e-11 6.071e-08 
1.174e+03 4.713e-11 5.534e-08 
1.175e+03 4.166e-11 4.897e-08 
1.177e+03 3.778e-11 4.446e-08 
1.178e+03 3.524e-11 4.151e-08 
1.179e+03 3.079e-11 3.63e-08 
1.18e+03 2.464e-11 2.908e-08 
1.181e+03 2.105e-11 2.487e-08 
1.183e+03 1.919e-11 2.27e-08 
1.184e+03 1.677e-11 1.985e-08 
1.185e+03 1.498e-11 1.775e-08 
1.186e+03 1.381e-11 1.638e-08 
1.187e+03 1.237e-11 1.468e-08 
1.188e+03 9.96e-12 1.184e-08 
1.19e+03 7.85e-12 9.338e-09 
1.191e+03 7.67e-12 9.134e-09 
1.192e+03 7.418e-12 8.843e-09 
1.193e+03 5.618e-12 6.704e-09 
1.194e+03 5.387e-12 6.434e-09 
1.196e+03 6.946e-12 8.305e-09 
1.197e+03 7.297e-12 8.733e-09 
1.198e+03 7.085e-12 8.489e-09 
1.199e+03 6.836e-12 8.198e-09 
1.2e+03 6.569e-12 7.886e-09 
1.202e+03 6.747e-12 8.107e-09 
1.203e+03 6.714e-12 8.076e-09 
1.204e+03 6.281e-12 7.563e-09 
1.205e+03 5.717e-12 6.89e-09 
1.206e+03 5.123e-12 6.18e-09 
1.208e+03 4.523e-12 5.462e-09 
1.209e+03 3.852e-12 4.657e-09 
1.21e+03 3.103e-12 3.755e-09 
1.211e+03 2.297e-12 2.782e-09 
1.213e+03 1.477e-12 1.791e-09 
1.214e+03 7.558e-13 9.173e-10 
1.215e+03 3.004e-13 3.65e-10 
1.216e+03 2.836e-13 3.449e-10 
1.217e+03 7.334e-13 8.928e-10 
1.219e+03 1.503e-12 1.832e-09 
1.22e+03 2.422e-12 2.955e-09 
1.221e+03 3.386e-12 4.135e-09 
1.222e+03 4.328e-12 5.29e-09 
1.224e+03 5.198e-12 6.36e-09 
1.225e+03 6.023e-12 7.377e-09 
1.226e+03 6.841e-12 8.387e-09 
